Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","176","Timor-Leste","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","216","Fc","Calculated data"
"FBS","New Food Balances","217","Togo","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","99","Fc","Calculated data"
"FBS","New Food Balances","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","608","Fc","Calculated data"
"FBS","New Food Balances","222","Tunisia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","402","Fc","Calculated data"
"FBS","New Food Balances","223","Turkey","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","538","Fc","Calculated data"
"FBS","New Food Balances","213","Turkmenistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","754","Fc","Calculated data"
"FBS","New Food Balances","226","Uganda","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","165","Fc","Calculated data"
"FBS","New Food Balances","230","Ukraine","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","600","Fc","Calculated data"
"FBS","New Food Balances","225","United Arab Emirates","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","596","Fc","Calculated data"
"FBS","New Food Balances","229","United Kingdom","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","975","Fc","Calculated data"
"FBS","New Food Balances","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","131","Fc","Calculated data"
"FBS","New Food Balances","231","United States of America","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1026","Fc","Calculated data"
"FBS","New Food Balances","234","Uruguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","768","Fc","Calculated data"
"FBS","New Food Balances","235","Uzbekistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","652","Fc","Calculated data"
"FBS","New Food Balances","155","Vanuatu","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","391","Fc","Calculated data"
"FBS","New Food Balances","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","325","Fc","Calculated data"
"FBS","New Food Balances","237","Viet Nam","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","645","Fc","Calculated data"
"FBS","New Food Balances","249","Yemen","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","143","Fc","Calculated data"
"FBS","New Food Balances","251","Zambia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","133","Fc","Calculated data"
"FBS","New Food Balances","181","Zimbabwe","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","171","Fc","Calculated data"
